Store Number,Annual Revenue,Annual Operational Costs,Median Income,Format,Location Name,Mean Age,Staff Friendliness Index,Traffic Busyness Index
3786,104705.2,104317.64,56700,Walk-up,Abberney,29,1.21,2.84
3787,143278.64,109908.01,58000,Walk-up,Skelcombe,36,3.52,3.72
3788,180623.59,165843.14,51100,Walk-up,Ciside,42,8.63,3.75
3789,152045.66,144864.59,37700,Walk-up,Castledon,25,2.02,2.84
3790,160250.04,104893.09,73100,Walk-up,Leatherringbourne,40,3.99,5.46
3791,154866.36,86521.77,77400,Walk-up,Ketcompshot,39,3.54,5.33
3792,213754.17,181532.14,61300,Walk-up,Sinell,24,9.99,3.74
3793,239108.14,198245.75,74300,Walk-up,Ketditch,40,2.81,5.19
3794,155157.24,125757.61,59500,Walk-up,Hammanswich,40,8.24,4.31
3795,153501.22,103930.07,57400,Walk-up,Dribside,34,9.4,4.64
3796,148962.68,175071.6,58000,Walk-up,Barndleey,25,8.38,3.63
3797,266786.5,195024.26,60900,Walk-up,Hurstborough,37,5.75,4.35
3798,205038.69,177529.93,56500,Walk-up,Reddenrenssmith,46,5.17,4.73
3799,267887.27,211977.03,64400,Walk-up,Cansted,43,3.53,4.92
3800,259533.72,206220.91,65300,Walk-up,Warrelake,33,6.6,4.68
3801,234778.44,208597.22,62200,Walk-up,Sundingwood,22,3.54,3.0
3802,145492.26,102658.18,66500,Walk-up,Elmbeck,60,6.04,4.4
3803,150876.19,168957.91,38200,Walk-up,Maidensbasbeck,17,7.22,3.25
3804,144888.5,109357.89,63100,Walk-up,Soddlebrough,32,5.83,4.73
3805,136293.39,93558.47,68500,Walk-up,Cismith,40,3.16,4.37
3806,256010.75,202756.75,72700,Walk-up,Redderborough,31,3.94,3.97
3807,187556.44,151232.02,78200,Walk-up,Dribbenremere,27,9.63,4.62
3808,144314.57,90710.88,72800,Walk-up,Sithorne,35,7.73,4.42
3809,138568.58,123977.45,44600,Walk-up,Chippingditch,29,3.38,2.44
3810,148605.67,85998.81,59700,Walk-up,Camsney,30,4.16,3.55
3811,238657.34,216305.89,52400,Walk-up,Hannerhead,19,4.28,3.29
3812,164831.33,156835.23,51400,Walk-up,Flitwold,31,1.17,3.82
3813,296676.44,213507.82,63300,Walk-up,Emmenberton,28,7.42,3.36
3814,252222.97,156936.04,70400,Walk-up,Milberbrough,41,9.21,5.46
3815,225704.35,183894.28,64700,Walk-up,Milavon,31,2.65,2.78
3816,168392.34,117468.84,66900,Walk-up,Soddinghampton,32,7.8,4.79
3817,153947.79,199216.55,43800,Walk-up,Edgnell,21,8.71,2.69
3818,245712.59,171546.42,72000,Walk-up,Faldenworth,40,7.07,5.36
3819,124473.36,91395.48,65300,Walk-up,Burblehampton,23,4.02,5.42
3820,255342.04,210061.02,48600,Walk-up,Ched on Bourne,41,3.57,3.41
3821,111046.65,104902.88,59800,Walk-up,Hampencombe,29,6.47,2.37
3822,219425.77,140937.8,72900,Walk-up,Soddleswich,30,4.28,3.31
3823,251504.6,171513.78,73400,Walk-up,Horstlesdenborne,32,6.03,4.99
3824,151137.02,200245.16,39600,Walk-up,Leatherbleby,19,7.93,2.27
3825,199865.6,185666.46,52700,Walk-up,Pensdenton,33,3.86,3.94
3826,103362.7,114935.34,35900,Walk-up,Edgstanmere,31,6.04,2.9
3827,66245.5,84972.08,49500,Walk-up,Hurstditch,18,2.64,4.02
3828,212379.13,148065.04,69100,Walk-up,Emworth,51,1.45,4.25
3829,255129.79,193658.19,75300,Walk-up,Blandleditch,48,1.26,5.71
3830,168637.07,145749.12,50400,Walk-up,Basserwich,42,9.65,3.83
3831,257895.24,164664.47,55800,Walk-up,Botwang,39,2.25,3.09
3832,234367.26,205016.26,61800,Walk-up,Rockmansmoor,37,4.97,4.78
3833,251041.69,146686.08,76600,Walk-up,Hampingmerworth,45,5.66,4.73
3834,221813.52,147260.21,63300,Walk-up,Pendleditch,40,8.81,5.01
3835,84375.7,109921.64,36900,Walk-up,Alfrelake,32,9.84,2.1
3836,136978.71,128529.96,58600,Walk-up,Sunshot,18,4.22,3.94
3837,171672.94,101954.58,70800,Walk-up,Wyborne,36,8.22,4.39
3838,160580.14,133745.29,52300,Walk-up,Casstanton,33,4.8,4.07
3839,227027.92,176910.0,71500,Walk-up,Botover,36,2.64,6.03
3840,96938.77,86106.44,43500,Walk-up,Handlerenscombe,28,3.07,3.76
3841,205555.22,145916.91,67100,Walk-up,Alddlecombe,39,7.6,4.51
3842,161267.55,109393.57,61100,Walk-up,Bradhead,32,6.01,3.47
3843,139420.93,113975.51,51100,Walk-up,Eg on Stoke,32,3.19,4.52
3844,214675.62,149428.18,62100,Walk-up,Tipport,31,4.0,2.98
3845,147423.77,91991.62,72200,Walk-up,Chippendringhall,39,5.99,4.17
3846,219943.97,135390.0,65200,Walk-up,Redbashampton,49,7.37,4.37
3847,239316.25,202182.3,54700,Walk-up,Boot on Hampton,37,2.67,3.15
3848,186647.23,148895.88,60000,Walk-up,Worley,33,2.18,4.88
3849,93160.9,121340.44,61600,Walk-up,Sundmansavon,29,7.78,4.14
3850,163114.64,168879.67,67200,Walk-up,Abberennell,32,2.45,2.9
3851,92329.37,116128.08,53900,Walk-up,Chelmwich,30,9.11,4.19
3852,193106.94,114863.47,61200,Walk-up,Cihead,40,4.6,3.96
3853,125033.65,90705.52,62300,Walk-up,Barntree,32,4.98,4.45
3854,89391.91,88912.61,53500,Walk-up,Worfield,26,6.97,3.55
3855,209323.89,198829.64,58200,Walk-up,Hannerhall,14,7.71,3.64
3856,206399.34,147966.01,76800,Walk-up,Burbleenbeck,28,5.03,3.86
3857,89394.0,104850.69,45000,Walk-up,Ketdon,35,9.46,3.87
3858,166944.43,134784.56,61100,Walk-up,Worlow,45,7.84,3.28
3859,108839.72,98460.83,45500,Walk-up,Elmercester,36,9.38,4.58
3860,212737.85,153720.61,66800,Walk-up,Kingscompchester,33,8.34,5.73
3861,211488.53,180712.15,51000,Walk-up,Abberwick,37,5.29,4.42
3862,264508.61,171104.57,72900,Walk-up,Ensringden,45,8.66,4.01
3863,102425.74,98852.07,67500,Walk-up,Dribchester,30,2.83,4.7
3864,145199.33,132069.82,70900,Walk-up,Wychby,34,7.24,3.35
3865,229128.56,190048.76,52000,Walk-up,Burglesstoke,33,8.36,3.1
3866,226282.25,131718.18,75600,Walk-up,Chelmringgrove,44,3.61,4.94
3867,281133.58,215907.37,68000,Walk-up,Cascester,48,9.01,4.12
3868,191286.58,127556.14,74900,Walk-up,Sundingshot,43,8.81,4.82
3869,213701.02,172920.18,53900,Walk-up,Castlesport,29,9.32,2.52
3870,157578.51,138953.83,54200,Walk-up,Burbleside,36,2.97,2.79
3871,129705.33,96061.52,67500,Walk-up,Siringbage,34,1.86,3.74
3872,281974.44,213357.13,90300,Walk-up,Reddleavon,54,7.18,6.86
3873,267438.08,192067.89,75800,Walk-up,Burenbrough,36,8.12,4.47
3874,102576.76,84057.17,44100,Walk-up,Sirendborne,32,9.18,3.16
3875,233830.77,206849.29,59200,Walk-up,Falbrook,38,5.3,5.02
3876,122299.63,86476.42,57900,Walk-up,Cookby,40,6.04,3.92
3877,210215.33,179721.33,58400,Walk-up,Soddletree,28,1.4,4.65
3878,205992.1,167666.86,68800,Walk-up,Hammerton,33,8.09,5.49
3879,156409.33,159690.53,51800,Walk-up,Nortberfield,6,4.48,2.68
3880,199521.73,188741.71,43100,Walk-up,Camston,22,6.47,3.46
3881,231465.07,143351.35,62100,Walk-up,Prestwang,40,9.63,2.42
3882,93055.05,96240.92,55500,Walk-up,Ashwick,41,4.16,2.51
3883,225610.31,193557.06,60700,Walk-up,Chelmsbury,37,4.36,4.68
3884,248903.53,144483.67,78200,Walk-up,Emsted,38,6.7,4.07
3885,224203.87,185222.26,68900,Walk-up,Burbleham,38,9.39,4.91
3886,278891.28,195544.96,62800,Walk-up,Skellingberden,34,5.19,3.99
3887,154861.28,156365.06,45000,Walk-up,Worwell,19,2.3,2.93
3888,171730.85,119841.78,53000,Walk-up,Basseney,39,9.25,3.87
3889,183115.06,148119.73,61300,Walk-up,Alddledown,44,1.18,5.16
3890,246293.84,212184.23,49100,Walk-up,Chelms-under-Brough,39,8.59,4.04
3891,181295.92,107143.8,53700,Walk-up,Bothinglake,49,5.23,2.51
3892,255878.0,203539.16,65500,Walk-up,Watchcombe,31,1.12,4.82
3893,200255.3,154179.94,70300,Walk-up,Barnmere,37,9.23,5.56
3894,180475.12,116657.54,53300,Walk-up,Leatherendon,33,4.02,3.13
3895,111589.5,103643.42,76900,Walk-up,Brackstanthorne,38,7.9,6.05
3896,277390.95,186069.52,69000,Walk-up,Burwang,41,5.4,4.91
3897,157579.18,104459.47,51800,Walk-up,Chedney,23,6.0,3.35
3898,266331.51,219876.17,58100,Walk-up,Barnsrensbeck,25,3.6,4.22
3899,129436.99,152411.43,52700,Walk-up,Camswood,28,6.5,2.77
3900,155495.89,118201.3,62000,Walk-up,Ribsted,39,7.97,3.52
3901,222147.96,176545.86,58400,Walk-up,Barndlesport,33,6.72,3.21
3902,106318.06,89204.8,51100,Walk-up,Chipham,31,1.67,5.56
3903,182925.65,140273.82,62600,Walk-up,Durble on Hall,29,6.09,5.08
3904,220900.32,176196.5,56000,Walk-up,Brackcompbrook,36,5.33,3.85
3905,231467.39,184020.71,57600,Walk-up,Endlescompworth,25,9.62,4.49
3906,188225.02,125279.77,59600,Walk-up,Rotberling,39,1.85,3.68
3907,178955.98,190385.43,47200,Walk-up,Melbrook,24,3.52,4.27
3908,241843.62,206054.23,72800,Walk-up,Rothenavon,29,8.37,4.29
3909,162210.44,160345.02,58100,Walk-up,Hornlake,42,3.05,4.51
3910,135597.49,151658.98,56700,Walk-up,Cookmanswich,31,6.39,3.49
3911,156162.66,80956.19,73200,Walk-up,Encompdon,32,6.47,4.15
3912,130114.24,131554.44,53900,Walk-up,Ellingley,29,1.54,4.12
3913,200540.06,186051.82,51100,Walk-up,Suddleslake,19,9.35,3.19
3914,266956.51,201986.35,67200,Walk-up,Suns-under-Head,42,1.29,5.14
3915,179668.74,176788.89,50000,Walk-up,Sundingcester,25,7.98,3.43
3916,205612.05,137395.27,63900,Walk-up,Canningbrough,24,2.82,4.29
3917,203731.12,168572.58,64500,Walk-up,Enderdown,24,6.51,5.79
3918,177128.92,160295.98,55000,Walk-up,Skelworth,39,3.15,4.6
3919,223459.76,185315.89,61100,Walk-up,Wetgrove,20,6.82,3.16
3920,100914.58,113608.02,49100,Walk-up,Leatherblerensdown,35,4.25,4.46
3921,167839.41,89740.15,61200,Walk-up,Hamsside,46,6.86,4.76
3922,128954.05,96113.27,61800,Walk-up,Worringbourne,49,4.47,4.32
3923,184743.56,182940.61,49200,Walk-up,Brackchester,32,8.17,3.85
3924,184153.93,121390.11,57700,Walk-up,Brackfield,38,3.91,2.23
3925,138860.23,145292.81,35300,Walk-up,Rockby,27,5.49,3.27
3926,138172.38,136319.74,45500,Walk-up,Wychringham,30,4.77,2.59
3927,107152.0,125764.25,52100,Walk-up,Endenenworth,27,2.8,3.24
3928,280460.29,209896.22,70800,Walk-up,Pendennell,30,9.17,4.37
3929,230384.51,181076.59,66400,Walk-up,Sudbasbridge,25,1.71,3.64
3930,206455.58,151303.89,63500,Walk-up,Maidendfield,31,4.72,5.11
3931,220322.35,183117.79,56500,Walk-up,Ciham,25,9.61,4.42
3932,133406.93,94324.26,60000,Walk-up,Enderrenslake,49,6.95,3.96
3933,224038.6,179086.93,57200,Walk-up,Redding on Nell,34,2.64,4.99
3934,196911.01,207603.69,44500,Walk-up,Worblestoke,27,7.82,2.54
3935,180041.22,145465.24,52900,Walk-up,Chillen-under-Combe,38,6.66,4.43
3936,205850.62,191875.31,63600,Walk-up,Ketterwold,35,4.8,5.3
3937,112425.83,135854.43,45300,Walk-up,Skelcompwell,31,6.26,3.54
3938,177065.12,183117.4,54500,Walk-up,Faldingborne,28,8.99,3.11
3939,191145.32,178355.55,51400,Walk-up,Elley,27,5.1,2.32
3940,159053.22,156508.09,62900,Walk-up,Skelhampton,42,3.61,4.74
3941,264722.85,182726.25,73100,Walk-up,Egwood,35,8.75,3.87
3942,186585.42,140824.72,69000,Walk-up,Pendbasshot,48,3.68,6.06
3943,160496.05,152509.92,54300,Walk-up,Bothingreborne,35,4.88,4.28
3944,258195.7,205836.84,63800,Walk-up,Cambenssmith,53,2.73,4.73
3945,278426.46,183357.9,58600,Walk-up,Rotherberditch,35,2.9,3.51
3946,209183.25,172198.47,63900,Walk-up,Ashcombe,36,3.56,3.43
3947,116521.8,112094.52,61300,Walk-up,Endbourne,33,6.82,3.31
3948,124037.45,82163.43,47000,Walk-up,Eggermoor,32,6.52,3.0
3949,270022.4,204953.97,83700,Walk-up,Boothingbage,68,2.68,6.15
3950,281780.25,209860.76,79600,Walk-up,Farndlebury,32,5.93,3.67
3951,195596.02,164876.46,55500,Walk-up,Abglebury,25,4.47,2.87
3952,181000.57,119444.56,55900,Walk-up,Winswold,20,9.14,2.97
3953,224444.29,184545.57,51300,Walk-up,Hurstenwell,23,5.91,3.9
3954,172346.6,96115.08,74500,Walk-up,Skelford,47,4.05,5.43
3955,158310.31,88560.19,68200,Walk-up,Cookling,42,1.55,4.65
3956,259458.85,217961.23,71200,Walk-up,Falderwood,30,2.38,4.43
3957,202270.82,156390.78,68500,Walk-up,Prestby,33,1.43,4.52
3958,197566.09,205058.32,50500,Walk-up,Harthead,27,3.61,2.97
3959,227246.1,182877.52,59700,Walk-up,Wymerey,36,9.25,3.24
3960,212893.59,186440.15,55700,Walk-up,Camrensstoke,38,7.83,2.91
3961,196785.02,170434.47,70900,Walk-up,Castree,43,9.39,3.31
3962,244477.5,214567.1,56200,Walk-up,Caslow,29,1.94,3.25
3963,116661.12,119226.29,52000,Walk-up,Rotringbourne,29,4.89,3.03
3964,277027.01,211168.32,63200,Walk-up,Bastlehead,32,5.18,5.1
3965,246044.37,197294.76,58300,Walk-up,Chipcester,51,6.93,4.26
3966,248776.02,183265.12,58300,Walk-up,Camborough,35,2.23,3.43
3967,212768.48,195818.41,39000,Walk-up,Ketling,22,7.31,2.67
3968,229663.84,208377.37,46300,Walk-up,Staindham,33,5.66,2.85
3969,213562.91,149101.51,75400,Walk-up,Redderberney,40,6.76,6.24
3970,195851.11,149111.92,67000,Walk-up,Wyby,34,9.49,4.36
3971,165869.44,142151.03,60900,Walk-up,Castleenavon,24,7.83,4.46
3972,215748.57,140841.12,79600,Walk-up,Cihead,48,9.87,5.18
3973,150521.56,98141.07,52300,Walk-up,Cannendgrove,41,9.25,3.89
3974,114714.87,98858.06,53800,Walk-up,Horndlested,12,1.09,3.86
3975,145829.65,180242.03,45100,Walk-up,Leatherney,26,7.87,4.42
3976,189799.3,157091.64,49000,Walk-up,Stapworth,38,6.44,4.17
3977,169784.9,126798.02,69600,Walk-up,Wolverborough,31,3.3,5.59
3978,248671.97,180057.56,56000,Walk-up,Braddleswick,38,7.47,2.82
3979,142047.14,171298.21,49300,Walk-up,Warblebrough,31,3.04,3.55
3980,125655.5,142301.88,45800,Walk-up,Millingport,27,7.48,4.17
3981,184915.76,181887.77,49600,Walk-up,Abberhall,18,8.7,4.5
3982,192346.53,114849.14,61100,Walk-up,Barndlesrethorne,36,2.04,6.56
3983,162598.63,119312.12,63800,Walk-up,Penover,41,8.28,4.73
3984,238000.51,114970.23,73000,Walk-up,Bursmith,44,1.06,4.16
3985,142417.91,93980.06,54500,Walk-up,Elbrough,45,7.89,4.13
3986,199663.25,176256.63,47500,Walk-up,Fulside,31,4.56,2.3
3987,206233.37,94546.12,82700,Walk-up,Hamswang,48,5.87,6.91
3988,224169.43,189647.65,57700,Walk-up,Worrerside,35,3.53,3.6
3989,124336.71,83512.03,50900,Walk-up,Cheddenney,30,4.11,5.45
3990,240228.72,170491.69,62300,Walk-up,Sunsbercester,35,1.19,3.58
3991,183543.18,173425.12,48600,Walk-up,Ciwell,23,2.62,4.7
3992,100473.97,85233.12,58500,Walk-up,Southbeck,32,5.31,3.9
3993,179850.27,148810.97,50700,Walk-up,Hartberavon,37,7.97,4.33
3994,232725.89,187918.52,64500,Walk-up,Botcastle,28,2.29,2.02
3995,237396.73,217223.28,57000,Walk-up,Brack-under-Worth,35,5.74,3.69
3996,161243.61,161141.18,50900,Walk-up,Shrivley,19,1.01,3.13
3997,191073.86,171309.1,69800,Walk-up,Tipwell,44,6.7,5.81
3998,171347.86,160727.3,55200,Walk-up,Fulcombe,38,4.53,3.31
3999,203858.69,161320.48,57300,Walk-up,Stapditch,37,9.71,4.29
4000,89158.05,81634.29,51000,Walk-up,Barncombe,28,7.42,4.2
4001,138870.15,94501.35,80000,Walk-up,Abblelake,41,3.18,5.54
4002,210954.01,148174.29,86600,Walk-up,Horndlestandon,49,8.82,6.06
4003,239979.87,205613.8,40500,Walk-up,Camslow,22,7.5,2.55
4004,132649.13,99740.72,48100,Walk-up,Camlake,15,3.17,3.99
4005,144894.54,84948.05,70900,Walk-up,Ci-under-Mere,49,6.43,6.57
4006,279369.98,210937.63,68400,Walk-up,Penderrenswang,37,5.68,4.26
4007,221818.92,216339.98,54600,Walk-up,Emover,14,2.8,4.07
4008,250678.84,206974.25,67400,Walk-up,Ashberhampton,25,6.7,4.71
4009,175937.9,128700.46,63400,Walk-up,Cammington,25,9.01,3.99
4010,161922.3,167720.44,38200,Walk-up,Reddendbasstoke,14,1.25,2.05
4011,116235.23,85449.32,57300,Walk-up,Pemsbourne,31,8.08,3.28
4012,182724.48,136148.83,56600,Walk-up,Kethall,27,9.31,3.67
4013,200505.45,124918.38,74100,Walk-up,Siney,55,4.95,4.01
4014,208825.13,173624.69,67600,Walk-up,Castleencester,51,7.58,4.23
4015,266147.48,193597.07,65400,Walk-up,Toddle on Low,16,2.34,3.86
4016,301648.9,209643.1,73000,Walk-up,Clereover,43,4.28,4.35
4017,230773.09,206464.23,56900,Walk-up,Embertree,33,3.61,3.44
4018,178678.05,144363.58,51100,Walk-up,Milby,28,7.34,4.38
4019,186896.56,142175.6,54400,Walk-up,Siringhead,31,7.05,2.52
4020,279142.99,182775.96,87200,Walk-up,Chillendey,60,6.75,5.91
4021,173903.26,131325.99,47000,Walk-up,Ellerney,31,4.31,2.27
4022,270220.57,186222.22,92200,Walk-up,Waltchester,48,2.44,3.89
4023,141142.97,115198.54,64700,Walk-up,Chillingbridge,34,8.86,3.81
4024,200456.87,150037.98,65000,Walk-up,Dribborough,33,2.26,3.11
4025,238526.45,191704.5,53700,Walk-up,Reddensley,32,1.75,2.09
4026,136481.79,82095.06,49400,Walk-up,Eggerberwood,26,2.98,3.21
4027,214362.67,145995.44,68100,Walk-up,Rockgrove,48,4.26,7.02
4028,238893.3,216344.54,45300,Walk-up,Wychmerbage,37,6.62,3.83
4029,158045.59,112878.7,64900,Walk-up,Stapover,30,6.96,3.22
4030,130824.42,110519.05,49600,Walk-up,Maidendbourne,25,8.59,2.32
4031,176261.95,178044.43,57900,Walk-up,Sichester,35,2.46,4.44
4032,177169.79,131778.2,53800,Walk-up,Burney,32,9.03,1.98
4033,170727.62,181174.59,50700,Walk-up,Wet on Hall,22,9.39,2.36
4034,257360.15,190223.24,76100,Walk-up,Nortden,31,8.91,3.91
4035,259743.21,151883.52,78200,Walk-up,Barndlebury,39,7.47,5.65
4036,126763.84,86925.98,60500,Walk-up,Camwang,35,4.25,3.93
4037,167589.71,162030.41,69500,Walk-up,Suddlestree,37,9.32,4.73
4038,151239.37,115212.95,71100,Walk-up,Burgleenhampton,37,1.35,5.39
4039,206933.17,132024.84,58700,Walk-up,Edgthorne,36,1.79,3.39
4040,175984.92,125710.05,72700,Walk-up,Whitshot,37,4.1,6.23
4041,325399.18,206813.71,81800,Walk-up,Hamsford,52,5.05,5.0
4042,226887.28,202496.75,57800,Walk-up,Sundlehampton,39,8.0,4.16
4043,121412.7,120534.42,45200,Walk-up,Cambendhead,31,1.32,2.97
4044,318068.62,199229.85,74100,Walk-up,Rockcomplow,46,3.34,5.71
4045,205176.03,128474.37,76300,Walk-up,Suddlecastle,37,5.55,5.13
4046,237403.15,217362.68,58300,Walk-up,Fulstanling,37,9.96,3.22
4047,152349.96,96460.44,61400,Walk-up,Barndsted,21,4.76,3.91
4048,127619.91,94435.66,73800,Walk-up,Shrivbeck,48,5.43,3.73
4049,244088.54,198233.15,61800,Walk-up,Baswich,31,1.93,3.86
4050,103087.05,129252.08,41700,Walk-up,Sirerwich,28,2.9,2.33
4051,155768.96,95374.39,46400,Walk-up,Farnslow,27,7.74,4.12
4052,223546.45,113253.53,74900,Walk-up,Stafwang,32,5.8,6.3
4053,193171.33,202099.37,59400,Walk-up,Hurstrehall,16,2.01,4.31
4054,138178.2,115012.92,46800,Walk-up,Soddlesseybury,30,6.22,3.03
4055,215472.49,174650.89,69400,Walk-up,Warblehampton,32,1.19,6.59
4056,164381.12,125813.53,58600,Walk-up,Worblestree,35,5.94,2.99
4057,130833.82,120698.52,55800,Walk-up,Ribgleey,38,9.98,4.61
4058,239102.64,172265.35,61700,Walk-up,Ketport,27,4.51,3.66
4059,277304.11,160938.94,85100,Walk-up,Chilbridge,36,2.99,6.01
4060,119024.63,82782.73,62500,Walk-up,Soddledown,39,8.88,5.06
4061,193942.32,147594.75,63600,Walk-up,Camhead,41,4.0,3.49
4062,148099.48,138327.85,46200,Walk-up,Sirendstanhall,28,1.8,2.24
4063,220223.95,163623.9,58300,Walk-up,Chilmere,35,8.97,2.91
4064,225135.47,176336.53,74700,Walk-up,Chiprelake,32,4.36,4.3
4065,159728.32,90613.75,61700,Walk-up,Sundenringborough,41,5.61,4.19
4066,168485.56,102832.65,66400,Walk-up,Wetenborough,24,2.0,4.08
4067,84865.46,98666.72,58300,Walk-up,Tiprensbury,35,7.99,3.81
4068,211082.81,200094.46,63900,Walk-up,Edgden,35,4.59,5.18
4069,209352.2,156651.48,55400,Walk-up,Stapsted,46,8.63,4.44
4070,192754.56,179196.92,61600,Walk-up,Pems on Thorne,33,3.56,4.88
4071,193230.91,146752.58,56300,Walk-up,Staindledown,31,5.54,2.5
4072,122113.09,81295.15,59500,Walk-up,Farndleling,32,6.43,4.28
4073,203392.51,164749.52,59100,Walk-up,Shrivdon,29,3.73,4.98
4074,204194.8,147432.8,61000,Walk-up,Braddledon,44,4.72,4.28
4075,135137.33,116187.06,55800,Walk-up,Botford,34,9.41,3.28
4076,162971.85,151891.64,51500,Walk-up,Emsmoor,25,8.4,3.78
4077,269942.62,179901.74,87900,Walk-up,Emmershot,39,8.27,6.09
4078,216920.3,155882.38,65900,Walk-up,Hamsdon,38,2.81,5.04
4079,189034.2,142293.7,47900,Walk-up,Waltmoor,42,5.09,4.04
4080,167223.39,136305.21,54600,Walk-up,Wolcombe,35,9.5,4.15
4081,132212.46,104576.54,61700,Walk-up,Toddlecomphead,36,5.45,3.63
4082,133215.47,155879.91,43100,Walk-up,Warblesbury,31,2.74,3.5
4083,132838.72,123109.73,49700,Walk-up,Pemsham,33,7.69,3.01
4084,175440.74,89721.72,72000,Walk-up,Stapnell,45,2.73,4.34
4085,124073.73,112090.13,61600,Walk-up,Stafney,39,7.13,3.37
4086,253679.07,199018.94,64400,Walk-up,Pems-under-Lake,40,6.98,4.68
4087,154619.22,129585.29,47100,Walk-up,Wyditch,23,5.82,3.05
4088,220670.99,204755.15,57700,Walk-up,Warrenswood,36,1.09,2.39
4089,139983.89,105404.37,57900,Walk-up,Endlecastle,28,1.29,2.07
4090,237338.06,190802.46,73000,Walk-up,Egmanssmith,21,8.03,4.65
4091,284724.97,199315.77,83900,Walk-up,Tippenberhead,54,5.91,5.8
4092,250893.0,194000.33,60900,Walk-up,Burmanswang,39,4.58,5.64
4093,205484.67,208008.47,48300,Walk-up,Maidendleborne,32,6.86,3.73
4094,251485.74,140528.69,76300,Walk-up,Southberlow,32,3.82,4.77
4095,103905.37,109481.33,42900,Walk-up,Shriv on Mere,35,1.47,3.57
4096,192664.45,154995.67,43300,Walk-up,Horndlebasley,46,5.02,2.96
4097,221407.11,205194.35,51100,Walk-up,Wycastle,29,1.99,4.6
4098,202415.73,186722.47,59700,Walk-up,Hurstbrough,30,3.17,4.21
4099,127822.56,99652.9,66400,Walk-up,Dribey,43,2.71,4.69
4100,190120.89,182640.94,54000,Walk-up,Burchester,25,7.78,4.31
4101,177537.13,153676.32,54200,Walk-up,Handlesden,37,9.92,3.91
4102,153148.4,137265.92,68800,Walk-up,Sundlefield,30,1.95,3.71
4103,253224.14,200978.52,51400,Walk-up,Egbrook,35,2.34,3.88
4104,176735.03,178870.14,43000,Walk-up,Hartenton,18,1.53,3.49
4105,188501.17,179931.75,41100,Walk-up,Chillensford,21,2.88,3.5
4106,146585.63,84276.56,57900,Walk-up,Worrenbury,34,7.11,2.19
4107,187668.02,125607.9,72800,Walk-up,Emminghead,47,3.77,5.68
4108,246408.03,195506.61,63100,Walk-up,Hampendthorne,51,9.33,3.33
4109,178104.5,135044.49,50600,Walk-up,Pendlebourne,37,2.62,3.58
4110,192283.82,107517.0,81500,Walk-up,Suddingstanfield,55,5.16,5.07
4111,154098.76,138784.36,52700,Walk-up,Cambingenwich,32,1.15,2.82
4112,242215.47,217189.3,47200,Walk-up,Pendingnell,32,1.66,2.99
4113,85020.58,103663.12,58700,Walk-up,Cammerbage,31,7.36,4.54
4114,141690.7,98624.74,66100,Walk-up,Todbeck,44,5.52,4.12
4115,236283.21,210483.71,53500,Walk-up,Sirerbury,36,5.36,2.24
4116,203905.55,215750.14,43600,Walk-up,Emsted,33,6.28,4.27
4117,193154.84,185447.67,39900,Walk-up,Prestmoor,31,4.65,1.59
4118,197634.65,163539.0,46500,Walk-up,Wolbrough,29,5.17,3.72
4119,251081.34,176733.74,72600,Walk-up,Chipbrough,39,4.54,4.95
4120,178525.84,149599.49,59700,Walk-up,Enfield,30,6.15,1.82
4121,291235.71,199016.27,74700,Walk-up,Tip on Ley,43,7.55,5.19
4122,234194.66,163260.96,57400,Walk-up,Handlebrough,40,4.54,4.73
4123,236604.0,128414.39,66900,Walk-up,Brackrecombe,38,2.92,5.78
4124,224735.87,153033.93,63900,Walk-up,Falthorne,52,6.79,3.94
4125,199768.79,166647.85,57200,Walk-up,Egborough,24,5.68,3.29
4126,250872.02,144369.33,68600,Walk-up,Suddensley,54,7.87,6.1
4127,135544.65,112868.16,66700,Walk-up,Elmbury,17,7.3,3.08
4128,206875.17,211603.26,55800,Walk-up,Bromdown,19,3.37,3.7
4129,192188.27,137764.9,64400,Walk-up,Enddown,39,7.32,4.57
4130,204637.83,184474.89,54100,Walk-up,Skeller-under-Ford,40,8.92,3.96
4131,155503.97,183004.78,54600,Walk-up,Chil on Ford,3,3.16,3.76
4132,198792.5,143648.07,75200,Walk-up,Chipworth,44,8.73,5.76
4133,234606.59,185054.23,69200,Walk-up,Egavon,42,8.7,5.89
4134,170630.79,136796.81,57600,Walk-up,Farndlesham,28,1.62,3.85
4135,184617.57,161242.34,60300,Walk-up,Ellendley,33,6.11,4.74
4136,141561.39,130094.32,47800,Walk-up,Ashhall,38,5.61,3.37
4137,128420.99,132267.89,44400,Walk-up,Watchwood,14,4.74,3.34
4138,273091.63,211031.89,82400,Walk-up,Wetchester,38,9.85,5.02
4139,255284.79,176695.8,67200,Walk-up,Stapremoor,52,1.22,4.9
4140,194889.22,162357.72,55400,Walk-up,Worglewich,39,1.52,4.57
4141,195967.7,137245.03,60700,Walk-up,Camwell,44,8.88,3.09
4142,181561.02,108722.71,71100,Walk-up,Skelbeck,33,7.83,3.13
4143,234485.57,206425.12,62900,Walk-up,Cirerdenton,28,8.0,3.56
4144,219219.35,171535.32,58000,Walk-up,Burrerborough,28,2.69,3.7
4145,225702.44,164584.3,74300,Walk-up,Braindlestanfield,36,2.06,4.6
